path,pred_label,confidence,p(Portraits),p(Protests),p(Casualities),p(Posts)
/content/drive/MyDrive/Data/Predict/453945257_1033647728293201_68344829203334629_n.heic,notlabeled,0.5266,0.1329,0.1887,0.1518,0.5266
/content/drive/MyDrive/Data/Predict/453941527_1799407017253902_4627856315215257077_n.jpg,notlabeled,0.3779,0.0708,0.3089,0.2424,0.3779
/content/drive/MyDrive/Data/Predict/453784531_1870948940084644_5869758659415093050_n.jpg,notlabeled,0.4309,0.4309,0.0836,0.063,0.4225
/content/drive/MyDrive/Data/Predict/453766682_476826871956179_8246436129868068982_n.jpg,notlabeled,0.5074,0.0979,0.1941,0.5074,0.2005
/content/drive/MyDrive/Data/Predict/453948753_1045061167627296_1410213788515650046_n.jpg,notlabeled,0.3708,0.0458,0.3708,0.2692,0.3142
/content/drive/MyDrive/Data/Predict/453761238_2878813318962550_5776066710297481439_n.jpg,notlabeled,0.6683,0.6683,0.0643,0.0712,0.1963
/content/drive/MyDrive/Data/Predict/469040689_18380377009108849_7231937640069371628_n.jpg,notlabeled,0.3488,0.0471,0.3488,0.2904,0.3138
/content/drive/MyDrive/Data/Predict/453878432_18323867785145911_2370301284590885767_n.jpg,notlabeled,0.634,0.0975,0.1573,0.1113,0.634
/content/drive/MyDrive/Data/Predict/454018831_1199875154380034_2269239899863122698_n.jpg,notlabeled,0.4115,0.259,0.0742,0.4115,0.2553
/content/drive/MyDrive/Data/Predict/454038251_2006116913136651_4844205780090414850_n.jpg,notlabeled,0.4619,0.4619,0.0865,0.3264,0.1252
/content/drive/MyDrive/Data/Predict/471421437_17890515030145243_3569739134182060287_n.jpg,notlabeled,0.484,0.0917,0.2764,0.1479,0.484
/content/drive/MyDrive/Data/Predict/471513908_17890515069145243_6229390734010749118_n.jpg,notlabeled,0.5473,0.1163,0.2019,0.1345,0.5473
/content/drive/MyDrive/Data/Predict/453686571_910520220883767_3296597686893400076_n.jpg,notlabeled,0.5208,0.5208,0.0881,0.2088,0.1824
/content/drive/MyDrive/Data/Predict/470180277_18352344673131963_2660928778652656618_n.jpg,notlabeled,0.6454,0.1247,0.6454,0.1394,0.0905
/content/drive/MyDrive/Data/Predict/470155938_18352344970131963_6986345163591466351_n.jpg,notlabeled,0.6202,0.1156,0.6202,0.1873,0.0769
/content/drive/MyDrive/Data/Predict/453657509_1045972530502460_5955116306684188835_n.jpg,notlabeled,0.7155,0.7155,0.0571,0.067,0.1603
/content/drive/MyDrive/Data/Predict/453941308_397927159538895_423079726521109187_n.heic,notlabeled,0.4425,0.4425,0.1372,0.1955,0.2248
/content/drive/MyDrive/Data/Predict/453945485_1022266499272575_6726909499027581187_n.jpg,notlabeled,0.6738,0.6738,0.0625,0.0993,0.1644
/content/drive/MyDrive/Data/Predict/454127849_466240359556052_668040138921347416_n.heic,notlabeled,0.3896,0.2885,0.1214,0.3896,0.2005
/content/drive/MyDrive/Data/Predict/453212096_3820346748287267_153766869510605306_n.heic,notlabeled,0.4665,0.2778,0.1671,0.4665,0.0886
/content/drive/MyDrive/Data/Predict/453776427_468586639296712_3487829741531697530_n.jpg,notlabeled,0.5181,0.5181,0.0613,0.1965,0.2241
/content/drive/MyDrive/Data/Predict/454021506_459549920317690_7916813121739922104_n.heic,notlabeled,0.4506,0.1781,0.126,0.2453,0.4506
/content/drive/MyDrive/Data/Predict/453199447_3645535519071968_2309919097051252018_n.jpg,notlabeled,0.5922,0.5922,0.0957,0.131,0.1812
/content/drive/MyDrive/Data/Predict/453902858_849273407145425_6625114734781923221_n.jpg,notlabeled,0.5111,0.5111,0.07,0.2175,0.2014
/content/drive/MyDrive/Data/Predict/453335096_879092397450793_7894861002597014771_n.heic,notlabeled,0.3363,0.2134,0.1758,0.2744,0.3363
/content/drive/MyDrive/Data/Predict/453999531_1042660180560686_2482196644598311068_n.jpg,notlabeled,0.4529,0.0662,0.2547,0.2263,0.4529
/content/drive/MyDrive/Data/Predict/454062627_410492882035941_4222593248909275916_n.jpg,notlabeled,0.4843,0.1896,0.1931,0.133,0.4843
/content/drive/MyDrive/Data/Predict/453914477_1682847589136887_3338512572307861074_n.webp,notlabeled,0.4512,0.1376,0.4512,0.2188,0.1924
/content/drive/MyDrive/Data/Predict/453836136_1206847057322809_6284852702836384958_n.webp,notlabeled,0.4748,0.1213,0.2099,0.194,0.4748
/content/drive/MyDrive/Data/Predict/453989577_1022040085984575_2658813540855267948_n.jpg,notlabeled,0.4232,0.0702,0.1521,0.3545,0.4232
/content/drive/MyDrive/Data/Predict/453883712_18323867767145911_5990733417411006116_n.jpg,notlabeled,0.4815,0.2215,0.2233,0.0738,0.4815
/content/drive/MyDrive/Data/Predict/453904577_3815488772004124_4590564473307338836_n.jpg,notlabeled,0.3637,0.1528,0.145,0.3637,0.3386
/content/drive/MyDrive/Data/Predict/453949278_510181814701504_2728088479849161500_n.heic,notlabeled,0.4809,0.4809,0.0891,0.2042,0.2258
/content/drive/MyDrive/Data/Predict/453650535_1200276891162979_5812348835644981881_n.jpg,notlabeled,0.4974,0.4974,0.2346,0.1674,0.1007
/content/drive/MyDrive/Data/Predict/472388429_18369554365191709_6013800695286171047_n.jpg,notlabeled,0.3039,0.2664,0.1312,0.2985,0.3039
/content/drive/MyDrive/Data/Predict/454025453_453994617510379_795745565997256099_n.jpg,notlabeled,0.4055,0.1855,0.2127,0.4055,0.1964
/content/drive/MyDrive/Data/Predict/453936961_390117480756694_8116410730285321882_n.jpg,notlabeled,0.4225,0.4225,0.1015,0.3298,0.1461
/content/drive/MyDrive/Data/Predict/453802663_1030526798639855_8495059809275593227_n.jpg,notlabeled,0.4945,0.1221,0.2004,0.183,0.4945
/content/drive/MyDrive/Data/Predict/504373695_742283781591541_669319211257073590_n.jpg,notlabeled,0.3508,0.1797,0.1644,0.3051,0.3508
/content/drive/MyDrive/Data/Predict/454196186_452728010996810_4678340160319835393_n.jpg,notlabeled,0.6914,0.6914,0.0588,0.0727,0.1771
/content/drive/MyDrive/Data/Predict/453907988_995677685376383_5079597929752014477_n.jpg,notlabeled,0.4619,0.4619,0.0865,0.3264,0.1252
/content/drive/MyDrive/Data/Predict/453483171_18006582251557991_1560923691746273125_n.jpg,notlabeled,0.6552,0.0996,0.1723,0.0729,0.6552
/content/drive/MyDrive/Data/Predict/453839302_414207268300201_4093959914310265993_n.jpg,notlabeled,0.6413,0.1717,0.1065,0.0805,0.6413
/content/drive/MyDrive/Data/Predict/453964795_1717683268636065_6078301395062019265_n.jpg,notlabeled,0.3758,0.3758,0.1934,0.126,0.3048
/content/drive/MyDrive/Data/Predict/454008660_1459537758028950_9144345296582406850_n.jpg,notlabeled,0.6167,0.6167,0.0598,0.2481,0.0754
/content/drive/MyDrive/Data/Predict/454138525_786703250205115_3194045415620946741_n.webp,notlabeled,0.488,0.2455,0.1226,0.1438,0.488
/content/drive/MyDrive/Data/Predict/453985776_2157273051325745_2642085270281403312_n.jpg,notlabeled,0.6186,0.0477,0.1809,0.6186,0.1529
/content/drive/MyDrive/Data/Predict/453957016_1434348047246344_2551281275046472901_n.jpg,notlabeled,0.4003,0.097,0.1422,0.4003,0.3606
/content/drive/MyDrive/Data/Predict/453960063_762633655834918_2240722170001137712_n.jpg,notlabeled,0.3811,0.2239,0.11,0.3811,0.285
/content/drive/MyDrive/Data/Predict/454007240_518828654010242_5433496713090135015_n.jpg,notlabeled,0.6082,0.263,0.0706,0.6082,0.0583
/content/drive/MyDrive/Data/Predict/453884129_18016769801426366_8167464654567809484_n.jpg,notlabeled,0.3103,0.3083,0.189,0.3103,0.1923
/content/drive/MyDrive/Data/Predict/453913393_486636884117022_5501311012455672411_n.jpg,notlabeled,0.5533,0.0959,0.1549,0.1959,0.5533
/content/drive/MyDrive/Data/Predict/453933607_1552638238716187_7816535146812016401_n.jpg,notlabeled,0.6649,0.1554,0.0633,0.1164,0.6649
/content/drive/MyDrive/Data/Predict/453977989_798363042466478_5240919682189070623_n.heic,notlabeled,0.576,0.1508,0.1413,0.576,0.1319
/content/drive/MyDrive/Data/Predict/454019118_2098175230679016_3937111740441403132_n.heic,notlabeled,0.5484,0.1742,0.1482,0.5484,0.1291
/content/drive/MyDrive/Data/Predict/453964795_512401034777009_4605118294729155236_n.jpg,notlabeled,0.7588,0.7588,0.1264,0.0364,0.0784
/content/drive/MyDrive/Data/Predict/453850757_17859544530209692_6417897279959313654_n.jpg,notlabeled,0.5038,0.2706,0.0806,0.5038,0.145
/content/drive/MyDrive/Data/Predict/454090198_435657926138345_4768977533540152786_n.heic,notlabeled,0.4583,0.4583,0.1068,0.198,0.2368
/content/drive/MyDrive/Data/Predict/453490835_1046522000525048_7628188810422817765_n.webp,notlabeled,0.5116,0.5116,0.0527,0.3279,0.1078
/content/drive/MyDrive/Data/Predict/453852023_1192061785395272_798691700605703603_n.jpg,notlabeled,0.3624,0.3624,0.1108,0.3178,0.209
/content/drive/MyDrive/Data/Predict/454216323_18323867776145911_880584068452939187_n.jpg,notlabeled,0.6518,0.1205,0.1145,0.1131,0.6518
/content/drive/MyDrive/Data/Predict/453962391_342285095606401_7973955673974060379_n.jpg,notlabeled,0.4079,0.1136,0.1421,0.3365,0.4079
/content/drive/MyDrive/Data/Predict/453817362_2246944475642490_4789154234321660896_n.jpg,notlabeled,0.6052,0.0669,0.2259,0.6052,0.102
/content/drive/MyDrive/Data/Predict/453773369_505200291970617_6052540273888379127_n.jpg,notlabeled,0.4269,0.3511,0.0782,0.4269,0.1438
/content/drive/MyDrive/Data/Predict/454013299_381993005000450_1756015476649880030_n.jpg,notlabeled,0.4377,0.1071,0.0746,0.4377,0.3806
/content/drive/MyDrive/Data/Predict/469820221_18071110918652818_2301094299205990139_n.jpg,notlabeled,0.5048,0.0932,0.1933,0.2087,0.5048
/content/drive/MyDrive/Data/Predict/453834549_1138937590539817_2781495135459806158_n.webp,notlabeled,0.4258,0.1871,0.1534,0.2337,0.4258
/content/drive/MyDrive/Data/Predict/453707336_1290322645278749_4798525050449426341_n.jpg,notlabeled,0.5983,0.5983,0.0728,0.1095,0.2194
/content/drive/MyDrive/Data/Predict/472373380_18481020625054076_3309059126712926164_n.jpg,notlabeled,0.5068,0.1984,0.067,0.2278,0.5068
/content/drive/MyDrive/Data/Predict/453842193_460923536838323_8043786329701229088_n.jpg,notlabeled,0.4621,0.4621,0.0752,0.0805,0.3822
/content/drive/MyDrive/Data/Predict/453603630_818623033714272_2927828444898170687_n.webp,notlabeled,0.6542,0.1043,0.1007,0.6542,0.1408
/content/drive/MyDrive/Data/Predict/453894597_478493381456404_8800928899056448717_n.heic,notlabeled,0.4471,0.4471,0.1255,0.3259,0.1016
/content/drive/MyDrive/Data/Predict/453873727_500135829224992_8156216486883638087_n.jpg,notlabeled,0.7114,0.1369,0.0486,0.1031,0.7114
/content/drive/MyDrive/Data/Predict/453603444_1154923668893742_2639063533387191217_n.jpg,notlabeled,0.4071,0.1364,0.324,0.4071,0.1325
/content/drive/MyDrive/Data/Predict/453711823_463146046515405_6651992980054162692_n.jpg,notlabeled,0.5988,0.1369,0.1212,0.5988,0.143
/content/drive/MyDrive/Data/Predict/453649749_894034242569015_8532768974506993328_n.webp,notlabeled,0.4225,0.0793,0.2477,0.4225,0.2505
/content/drive/MyDrive/Data/Predict/453775208_946538043893288_1045589668024657563_n.webp,notlabeled,0.6495,0.18,0.0787,0.0918,0.6495
/content/drive/MyDrive/Data/Predict/453881109_1027617729000249_1818377388017151013_n.webp,notlabeled,0.4023,0.0915,0.2855,0.2207,0.4023
/content/drive/MyDrive/Data/Predict/472516813_18481020934054076_4405321811004713611_n.jpg,notlabeled,0.4854,0.265,0.1009,0.1487,0.4854
/content/drive/MyDrive/Data/Predict/453873725_529386109444233_5777094440546353889_n.heic,notlabeled,0.566,0.0604,0.0719,0.3018,0.566
/content/drive/MyDrive/Data/Predict/454104165_413576325025575_8550558729155825781_n.jpg,notlabeled,0.3703,0.2719,0.089,0.2688,0.3703
/content/drive/MyDrive/Data/Predict/454091198_1031817328647171_4566741725426794612_n.jpg,notlabeled,0.7051,0.0702,0.158,0.7051,0.0668
/content/drive/MyDrive/Data/Predict/453633920_803370811994629_1046503705408452892_n.webp,notlabeled,0.6237,0.035,0.1582,0.6237,0.1832
/content/drive/MyDrive/Data/Predict/453970161_17853792567239999_1981155019191819324_n.jpg,notlabeled,0.5534,0.1806,0.0549,0.211,0.5534
/content/drive/MyDrive/Data/Predict/472568437_18481020634054076_5704880286666131579_n.jpg,notlabeled,0.5162,0.218,0.1649,0.1009,0.5162
/content/drive/MyDrive/Data/Predict/453989186_1047258350077881_5009627862797678570_n.jpg,notlabeled,0.6104,0.108,0.1226,0.159,0.6104
/content/drive/MyDrive/Data/Predict/453848775_1327974605273219_5013363504026000463_n.jpg,notlabeled,0.395,0.395,0.0702,0.2731,0.2616
/content/drive/MyDrive/Data/Predict/453335096_477609834976861_4844898665875535750_n.jpg,notlabeled,0.3554,0.164,0.2423,0.2383,0.3554
/content/drive/MyDrive/Data/Predict/453641795_1942248456294297_5877401372128183709_n.webp,notlabeled,0.3352,0.133,0.3352,0.2046,0.3272
/content/drive/MyDrive/Data/Predict/472354040_18481021003054076_2081199654462797914_n.jpg,notlabeled,0.3394,0.3091,0.1764,0.1751,0.3394
/content/drive/MyDrive/Data/Predict/453690357_1018397939882224_7636464429009019661_n.webp,Posts,0.8008,0.0906,0.0466,0.0619,0.8008
/content/drive/MyDrive/Data/Predict/453380887_1153461339048018_7610139887811718063_n.jpg,notlabeled,0.4911,0.4911,0.0727,0.0793,0.3568
/content/drive/MyDrive/Data/Predict/454110824_1002210044721922_2436356892905573303_n.jpg,notlabeled,0.3913,0.079,0.2716,0.2581,0.3913
/content/drive/MyDrive/Data/Predict/453660998_516607617461735_9121271546807201685_n.jpg,notlabeled,0.5031,0.3009,0.0952,0.1008,0.5031
/content/drive/MyDrive/Data/Predict/453605976_504470342237874_4732912861328677893_n.jpg,notlabeled,0.5053,0.5053,0.0906,0.0794,0.3247
/content/drive/MyDrive/Data/Predict/454084600_805773921542406_3024304274106604904_n.heic,notlabeled,0.4603,0.4603,0.1271,0.32,0.0927
/content/drive/MyDrive/Data/Predict/454036598_507741968318230_7858284341200497851_n.jpg,notlabeled,0.3965,0.1084,0.3796,0.3965,0.1155
/content/drive/MyDrive/Data/Predict/453890472_1050929253401402_8742761292088572116_n.heic,notlabeled,0.3632,0.3279,0.1498,0.3632,0.1591
/content/drive/MyDrive/Data/Predict/453721644_932315668653948_9215990189106122639_n.jpg,notlabeled,0.6632,0.1497,0.1176,0.6632,0.0694
/content/drive/MyDrive/Data/Predict/453532053_810645221236397_6968553996485071068_n.webp,notlabeled,0.4014,0.2151,0.1736,0.2098,0.4014
/content/drive/MyDrive/Data/Predict/453700576_1214375616401880_5498601625291461526_n.jpg,notlabeled,0.3513,0.0842,0.3513,0.3099,0.2546
/content/drive/MyDrive/Data/Predict/453339464_1626391727904285_6956949320217799709_n.jpg,notlabeled,0.6731,0.6731,0.0562,0.1084,0.1624
/content/drive/MyDrive/Data/Predict/454109838_379459035170404_961618716412795666_n.jpg,notlabeled,0.6197,0.6197,0.1129,0.1479,0.1195
/content/drive/MyDrive/Data/Predict/453866729_831427788962538_3642778270758493955_n.jpg,notlabeled,0.4907,0.0483,0.2574,0.2035,0.4907
/content/drive/MyDrive/Data/Predict/453463511_856805192543467_5269038136684648580_n.jpg,notlabeled,0.4082,0.0719,0.2608,0.4082,0.2592
/content/drive/MyDrive/Data/Predict/453880667_806346574945972_1994275019987911809_n.jpg,notlabeled,0.3475,0.0594,0.3475,0.2637,0.3294
/content/drive/MyDrive/Data/Predict/454096733_477153438406190_512500273859925068_n.jpg,notlabeled,0.5415,0.1229,0.254,0.5415,0.0815
/content/drive/MyDrive/Data/Predict/454041379_1232581138096432_8763667681489991564_n.jpg,notlabeled,0.5042,0.5042,0.1494,0.1113,0.2351
/content/drive/MyDrive/Data/Predict/453932704_1536966130529678_1367186701628604445_n.heic,notlabeled,0.4407,0.4407,0.1343,0.1719,0.2531
/content/drive/MyDrive/Data/Predict/453368742_8591161667578492_5099679595648363408_n.jpg,notlabeled,0.5265,0.2544,0.0816,0.1375,0.5265
/content/drive/MyDrive/Data/Predict/503584171_2919753628184594_4967019865428368158_n.jpg,notlabeled,0.4709,0.4709,0.1038,0.1076,0.3177
/content/drive/MyDrive/Data/Predict/472711426_18481020994054076_8515381770157098351_n.jpg,notlabeled,0.487,0.1996,0.1579,0.1555,0.487
/content/drive/MyDrive/Data/Predict/506800572_10233600965740922_4439664095468236444_n.jpg,notlabeled,0.3666,0.3303,0.1172,0.1858,0.3666
/content/drive/MyDrive/Data/Predict/454030207_1154698125792773_8046948296079273087_n.jpg,notlabeled,0.4293,0.4293,0.0812,0.2934,0.1961
/content/drive/MyDrive/Data/Predict/453914485_1881510565668625_1559011460542002549_n.heic,notlabeled,0.3769,0.352,0.1209,0.3769,0.1501
/content/drive/MyDrive/Data/Predict/453975511_18006582254557991_8257075346216054453_n.jpg,notlabeled,0.7045,0.0936,0.1233,0.0786,0.7045
/content/drive/MyDrive/Data/Predict/470172186_18352344763131963_6956488413031348473_n.jpg,notlabeled,0.4344,0.3268,0.4344,0.1274,0.1114
/content/drive/MyDrive/Data/Predict/453877263_1051322066629404_4936329211863664309_n.jpg,notlabeled,0.51,0.51,0.0615,0.1093,0.3192
/content/drive/MyDrive/Data/Predict/453914487_846375350419510_3589333423303555657_n.webp,notlabeled,0.3519,0.1573,0.1412,0.3519,0.3495
/content/drive/MyDrive/Data/Predict/453802957_18326707084178991_616507894423012517_n.jpg,notlabeled,0.4595,0.4595,0.0882,0.324,0.1283
/content/drive/MyDrive/Data/Predict/454194464_17871867837139498_7880889073210067819_n.jpg,notlabeled,0.4053,0.2275,0.1393,0.2279,0.4053
/content/drive/MyDrive/Data/Predict/453879526_1573762666550553_696717881627819070_n.jpg,notlabeled,0.6746,0.6746,0.1011,0.0759,0.1484
/content/drive/MyDrive/Data/Predict/454016375_570245938997547_7021267610164708493_n.heic,notlabeled,0.437,0.1503,0.287,0.437,0.1257
/content/drive/MyDrive/Data/Predict/453287401_1006092650961002_1956852459556686932_n.jpg,notlabeled,0.3725,0.3725,0.084,0.1872,0.3563
/content/drive/MyDrive/Data/Predict/453981707_1475297480042629_1754616765384389515_n.jpg,notlabeled,0.5726,0.1015,0.5726,0.2074,0.1185
/content/drive/MyDrive/Data/Predict/453762016_498655156234892_5659718859541471380_n.webp,notlabeled,0.5892,0.1895,0.0725,0.1487,0.5892
/content/drive/MyDrive/Data/Predict/452986255_1487913302094782_6358264108505438957_n.jpg,notlabeled,0.3708,0.1145,0.242,0.2727,0.3708
/content/drive/MyDrive/Data/Predict/453953468_1016312140201547_6742697265517939874_n.jpg,notlabeled,0.6871,0.1496,0.0714,0.6871,0.0919
/content/drive/MyDrive/Data/Predict/472540143_18481020661054076_6877041817962036282_n.jpg,notlabeled,0.4183,0.4183,0.1366,0.199,0.2461
/content/drive/MyDrive/Data/Predict/453999869_811630364431461_970273542498872076_n.heic,notlabeled,0.3985,0.1209,0.3219,0.1587,0.3985
/content/drive/MyDrive/Data/Predict/453911516_18007980413620795_6054555218837229343_n.jpg,notlabeled,0.6016,0.1386,0.1566,0.6016,0.1031
/content/drive/MyDrive/Data/Predict/453774998_1689807915183501_100957211567049013_n.jpg,notlabeled,0.488,0.0993,0.2311,0.488,0.1816
/content/drive/MyDrive/Data/Predict/453936970_1949116642208158_2088722714575441433_n.jpg,notlabeled,0.5638,0.0651,0.1291,0.242,0.5638
/content/drive/MyDrive/Data/Predict/453864457_1009263540728662_1810126235900098169_n.webp,notlabeled,0.7135,0.1648,0.0526,0.0692,0.7135
/content/drive/MyDrive/Data/Predict/454041379_865303062161777_487265207699292714_n.jpg,notlabeled,0.4015,0.4015,0.1296,0.0782,0.3907
/content/drive/MyDrive/Data/Predict/453608842_845727500505564_98348583625486729_n.webp,notlabeled,0.321,0.0829,0.2964,0.321,0.2996
/content/drive/MyDrive/Data/Predict/453918510_819763476929618_5199764848247521803_n.jpg,notlabeled,0.4563,0.4563,0.1843,0.0689,0.2906
/content/drive/MyDrive/Data/Predict/472372790_18369554371191709_7468733475875459956_n.jpg,notlabeled,0.4545,0.4545,0.1113,0.1562,0.278
/content/drive/MyDrive/Data/Predict/453848684_1529551161301859_3204930942980381224_n.jpg,notlabeled,0.5521,0.1277,0.194,0.1262,0.5521
/content/drive/MyDrive/Data/Predict/453900314_803844671898902_4014267289594814541_n.jpg,notlabeled,0.4092,0.3839,0.1224,0.0844,0.4092
/content/drive/MyDrive/Data/Predict/453919876_502446005502754_1821229557624626514_n.heic,notlabeled,0.439,0.0747,0.2649,0.2215,0.439
/content/drive/MyDrive/Data/Predict/470167640_18352344760131963_992315427870758833_n.jpg,notlabeled,0.7326,0.0457,0.7326,0.1324,0.0893
/content/drive/MyDrive/Data/Predict/454084596_1239711707076669_1060799631491498429_n.jpg,notlabeled,0.4428,0.4428,0.1139,0.1694,0.274
/content/drive/MyDrive/Data/Predict/454013996_1015561489922257_5567764893690004030_n.heic,notlabeled,0.3276,0.3276,0.1512,0.2662,0.2549
